name,ref
webhandler,https://github.com/lnxg33k/webhandler
webhunter,https://github.com/peedcorp/WebHunter
webkiller,https://github.com/ultrasecurity/webkiller
webpwn3r,https://github.com/zigoo0/webpwn3r
webrute,https://github.com/BlackArch/webrute
webscarab,http://www.owasp.org/index.php/Category:OWASP_WebScarab_Project
WebScarab,https://tools.kali.org/web-applications/webscarab
websearch,https://github.com/PentesterES/WebSearch
webshag,http://www.scrt.ch/en/attack/downloads/webshag
Webshag,https://tools.kali.org/web-applications/webshag
webshells,https://github.com/BlackArch/webshells
Webshells,https://tools.kali.org/maintaining-access/webshells
webslayer,https://code.google.com/p/webslayer/
WebSlayer,https://tools.kali.org/web-applications/webslayer
websockify,http://github.com/kanaka/websockify
web-soul,http://packetstormsecurity.com/files/122064/Web-Soul-Scanner.html
webspa,http://sourceforge.net/projects/webspa/
websploit,https://github.com/websploit/websploit
WebSploit,https://tools.kali.org/web-applications/websploit
webtech,https://pypi.org/project/webtech/#files
webxploiter,https://github.com/xionsec/WebXploiter
weebdns,https://github.com/WeebSec/weebdns
weeman,https://github.com/Hypsurus/weeman
weevely,http://epinna.github.io/Weevely/
Weevely,https://tools.kali.org/maintaining-access/weevely
weirdaal,https://github.com/carnal0wnage/weirdAAL
wepbuster,http://code.google.com/p/wepbuster/
wesng,https://github.com/bitsadmin/wesng
Wesside-ng,https://tools.kali.org/wireless-attacks/wesside-ng
wesside-ng,https://tools.kali.org/wireless-attacks/wesside-ng
wfuzz,https://github.com/xmendez/wfuzz
Wfuzz,https://tools.kali.org/web-applications/wfuzz
whapa,https://github.com/B16f00t/whapa
whatbreach,https://github.com/ekultek/whatbreach
whatportis,https://github.com/ncrocfer/whatportis
whatsmyname,https://github.com/WebBreacher/WhatsMyName
whatwaf,https://github.com/Ekultek/WhatWaf
whatweb,http://www.morningstarsecurity.com/research/whatweb
WhatWeb,https://tools.kali.org/web-applications/whatweb
whatweb,https://tools.kali.org/web-applications/whatweb
whichcdn,https://github.com/Nitr4x/whichCDN
whitewidow,https://github.com/Ekultek/whitewidow
wi-feye,http://wi-feye.za1d.com/download.php
Wifi Honey,https://tools.kali.org/wireless-attacks/wifi-honey
wifi-autopwner,https://github.com/Mi-Al/WiFi-autopwner
wifibroot,https://github.com/hash3liZer/WiFiBroot
wifichannelmonitor,https://github.com/gentilkiwi/wifichannelmonitor
wificurse,https://github.com/oblique/wificurse
wifi-honey,http://www.digininja.org/projects/wifi_honey.php
wifijammer,https://github.com/DanMcInerney/wifijammer
wifi-monitor,https://github.com/DanMcInerney/wifi-monitor
wifiphisher,https://github.com/wifiphisher/wifiphisher
wifiphisher,https://tools.kali.org/wireless-attacks/wifiphisher
wifi-pumpkin,https://github.com/P0cL4bs/wifipumpkin3
wifiscanmap,https://github.com/mehdilauters/wifiScanMap
wifitap,https://github.com/GDSSecurity/wifitap
Wifitap,https://tools.kali.org/wireless-attacks/wifitap
wifite,https://github.com/derv82/wifite
Wifite,https://tools.kali.org/wireless-attacks/wifite
wig,https://github.com/jekyc/wig
wikigen,https://github.com/zombiesam/wikigen
wildpwn,https://github.com/localh0t/wildpwn
windapsearch,https://github.com/ropnop/windapsearch
windivert,https://github.com/basil00/Divert
windows-binaries,https://github.com/BlackArch/windows-binaries
windows-exploit-suggester,https://github.com/GDSSecurity/Windows-Exploit-Suggester
windows-prefetch-parser,https://github.com/PoorBillionaire/Windows-Prefetch-Parser
windows-privesc-check,https://github.com/pentestmonkey/windows-privesc-check
windowsspyblocker,https://github.com/crazy-max/WindowsSpyBlocker/
winexe,http://sourceforge.net/projects/winexe/
Winexe,https://tools.kali.org/maintaining-access/winexe
winfo,http://www.ntsecurity.nu/toolbox/winfo/
winhex,https://www.x-ways.net/winhex/
winpwn,https://github.com/S3cur3Th1sSh1t/WinPwn
winregfs,https://github.com/jbruchon/winregfs
winrelay,http://ntsecurity.nu/toolbox/winrelay/
wireless-ids,https://github.com/SYWorks/wireless-ids
Wireshark,https://tools.kali.org/information-gathering/wireshark
wireshark-cli,https://www.wireshark.org/
wireshark-qt,https://www.wireshark.org/
wirouter-keyrec,http://www.salvatorefresta.net/tools/
witchxtool,http://packetstormsecurity.com/files/97465/Witchxtool-Port-LFI-SQL-Scanner-And-MD5-Bruteforcing-Tool.1.html
wlan2eth,http://www.willhackforsushi.com/?page_id=79
wmat,http://netsec.rs/70/tools.html
wmd,https://github.com/ThomasTJdev/WMD
wmi-forensics,https://github.com/davidpany/WMI_Forensics
wnmap,http://nullsecurity.net/tools/automation.html
wol-e,http://code.google.com/p/wol-e/
WOL-E,https://tools.kali.org/information-gathering/wol-e
wolpertinger,https://github.com/Crapworks/wolpertinger
wondershaper,https://github.com/magnific0/wondershaper
wordbrutepress,http://www.homelab.it/index.php/2014/11/03/wordpress-brute-force-multithreading/
wordlistctl,https://github.com/BlackArch/wordlistctl
wordlister,https://github.com/4n4nk3/Wordlister
wordlists,https://tools.kali.org/password-attacks/wordlists
wordpot,https://github.com/gbrindisi/wordpot
wordpresscan,https://github.com/swisskyrepo/Wordpresscan
wordpress-exploit-framework,https://github.com/rastating/wordpress-exploit-framework
wpa2-halfhandshake-crack,https://github.com/dxa4481/WPA2-HalfHandshake-Crack
wpa-bruteforcer,https://github.com/SYWorks/wpa-bruteforcer
wpaclean,https://tools.kali.org/wireless-attacks/wpaclean
wpbf,https://github.com/dejanlevaja/wpbf
wpbrute-rpc,https://github.com/zendoctor/wpbrute-rpc
wpbullet,https://github.com/webarx-security/wpbullet
wpforce,https://github.com/n00py/WPForce
wpintel,https://github.com/Tuhinshubhra/WPintel
wpscan,https://wpscan.org
WPScan,https://tools.kali.org/web-applications/wpscan
wpseku,https://github.com/m4ll0k/WPSeku
wpsik,https://github.com/0x90/wpsik
wpsweep,http://ntsecurity.nu/toolbox/wpsweep/
wreckuests,https://github.com/JamesJGoodwin/wreckuests
ws-attacker,http://ws-attacker.sourceforge.net/
wscript,https://github.com/mrpapercut/wscript
wsfuzzer,https://www.owasp.org/index.php/Category:OWASP_WSFuzzer_Project
wssip,https://github.com/nccgroup/wssip
wsuspect-proxy,https://github.com/ctxis/wsuspect-proxy
wups,http://ntsecurity.nu/toolbox/wups/
wuzz,https://github.com/asciimoo/wuzz
wxhexeditor,http://wxhexeditor.sourceforge.net/
wyd,http://www.remote-exploit.org/?page_id=418
x64dbg,https://github.com/x64dbg/x64dbg/releases
xcat,https://github.com/orf/xcat
xcavator,https://github.com/nccgroup/xcavator
xcname,https://github.com/mandatoryprogrammer/xcname
xerosploit,https://github.com/LionSec/xerosploit
xfltreat,https://github.com/earthquake/xfltreat/
xmlrpc-bruteforcer,https://github.com/kavishgr/xmlrpc-bruteforcer
xorbruteforcer,http://eternal-todo.com/category/bruteforce
xorsearch,http://blog.didierstevens.com/programs/xorsearch/
xortool,https://github.com/hellman/xortool
xpire-crossdomain-scanner,https://github.com/mandatoryprogrammer/xpire-crossdomain-scanner
xplico,http://www.xplico.org/
Xplico,https://tools.kali.org/information-gathering/xplico
xpl-search,https://github.com/CoderPirata/XPL-SEARCH
xprobe2,http://sourceforge.net/apps/mediawiki/xprobe/index.php?title=Main_Page
xray,https://github.com/evilsocket/xray
xrop,https://github.com/acama/xrop
x-rsa,https://github.com/X-Vector/X-RSA
x-scan,http://www.xfocus.org/
xspear,https://github.com/hahwul/XSpear
xspy,http://www.freshports.org/security/xspy/
xspy,https://tools.kali.org/sniffingspoofing/xspy
xsrfprobe,https://github.com/0xInfection/XSRFProbe
xsscon,https://github.com/menkrep1337/XSSCon
xsscrapy,https://github.com/DanMcInerney/xsscrapy
xsser,https://xsser.03c8.net/
XSSer,https://tools.kali.org/web-applications/xsser
xss-freak,https://github.com/hacker900123/XSS-Freak
xssless,https://github.com/mandatoryprogrammer/xssless
xsspy,https://github.com/faizann24/XssPy
xsss,http://www.sven.de/xsss/
xssscan,https://github.com/gwroblew/detectXSSlib
xsssniper,https://github.com/gbrindisi/xsssniper
xsstracer,https://github.com/1N3/XSSTracer
xsstrike,https://github.com/UltimateHackers/XSStrike
xssya,https://github.com/yehia-mamdouh/XSSYA
xwaf,https://github.com/3xp10it/bypass_waf
xxeinjector,https://github.com/enjoiz/XXEinjector
xxeserv,https://github.com/staaldraad/xxeserv
xxexploiter,https://github.com/luisfontes19/xxexploiter
yaaf,https://github.com/Plasticoo/YAAF
yaf,http://tools.netsa.cert.org/yaf/
yara,https://github.com/VirusTotal/yara
YARA,https://tools.kali.org/reverse-engineering/yara
yasat,http://yasat.sourceforge.net/
yasca,http://www.scovetta.com/yasca.html
yasuo,https://github.com/0xsauby/yasuo
yate-bts,https://yatebts.com/
yawast,https://github.com/adamcaudill/yawast
yay,https://github.com/Jguer/yay
ycrawler,http://packetstormsecurity.com/files/98546/yCrawler-Web-Crawling-Utility.html
yersinia,http://www.yersinia.net/
Yersinia,https://tools.kali.org/vulnerability-analysis/yersinia
yeti,https://github.com/yeti-platform/yeti
yinjector,http://packetstormsecurity.com/files/98359/yInjector-MySQL-Injection-Tool.html
ysoserial,https://github.com/frohoff/ysoserial
zackattack,https://github.com/urbanesec/ZackAttack/
zaproxy,https://www.owasp.org/index.php/ZAP
zaproxy,https://tools.kali.org/web-applications/zaproxy
zarp,https://defense.ballastsecurity.net/wiki/index.php/Zarp
zdns,https://github.com/zmap/zdns
zeek,https://github.com/zeek/zeek
zeek-aux,https://github.com/zeek/zeek-aux
zelos,https://github.com/zeropointdynamics/zelos
zeratool,https://github.com/ChrisTheCoolHut/Zeratool
zerowine,http://zerowine.sf.net/
zeus,https://github.com/DenizParlak/Zeus
zeus-scanner,https://github.com/Ekultek/Zeus-Scanner
zgrab,https://github.com/zmap/zgrab
zgrab2,https://github.com/zmap/zgrab2
zipdump,https://blog.didierstevens.com/my-software/#zipdump
zirikatu,https://github.com/pasahitz/zirikatu
zizzania,https://github.com/cyrus-and/zizzania
zmap,https://zmap.io/
zssh,http://zssh.sourceforge.net/
zulu,http://sourceforge.net/projects/zulu-wireless/
zulucrypt,https://github.com/mhogomchungu/zuluCrypt
zykeys,http://packetstormsecurity.com/files/119156/Zykeys-Wireless-Tool.html
zzuf,https://github.com/samhocevar/zzuf
